Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missour,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2008-06-01,1272.80990998195,78.5247734134456,2278.3532852245003,761.608896466656,5384.13908110672,1533.78723309237,574.633455620444,279.210967561959,8.0,5999.442331186519,2926.00378436779,395.38394321184,708.798495286106,1660.7092894584,1734.28165688767,541.0676047004071,459.842191434205,749.598243249182,1053.145789995,406.64802645455495,1257.16729341826,1463.86662824141,1074.7392816963302,997.6314111314059,734.981987440799,982.7681671356991,213.23201400548402,513.667025075514,1764.5572997612198,317.948987303747,2488.6718428096,554.937273279178,12939.0406133506,4941.06189048355,154.424319949016,1956.98831977612,759.6109633304981,1140.7376026285901,1938.2728239072198,118.583736114473,2320.10140028041,417.36201940515195,1602.48706783295,9164.700865812321,907.9325693044079,150.557633350976,2399.11010821236,2613.1644582344297,255.360837111474,1203.84815029325,239.704840289534
2008-07-01,1112.66418774173,76.2133665302991,2178.58386251619,755.784531641161,4811.25739780413,1521.93716319609,378.715919306748,297.890626157469,140.0,4866.692531660479,2837.72881312145,415.502659416809,538.336861051947,1877.4619469619502,1340.0063764292402,506.72939779679,843.786578019307,1247.6474759743699,1286.0706644576899,282.41392252552504,1456.08029577161,736.615608283696,959.579587812339,936.549631255816,964.706772647375,1022.8781878485,218.647057584235,549.194473521569,1336.95199452886,290.108178663724,1290.92178835459,422.57737824062696,3826.74733364443,6723.477518373579,221.321101859565,1768.3921873966501,794.6450349479879,1220.47610255285,1869.43793723321,114.614390073252,3004.00329621523,467.119021304728,1883.13480520043,10767.4412242176,1024.3315886331402,124.876107743484,2080.23331066975,2174.75010918821,248.785310383032,1887.2457196588398,234.193033564814
2008-08-01,924.6967431577409,59.92686475209229,1783.4371333878896,587.3517860166851,3587.7938176664,1622.3644773999401,345.718545644785,251.597155115266,10.0,5473.4447151356,2358.20242022224,327.130725558176,511.815416065151,1749.38157207767,1462.24592766505,648.99060173265,522.054037877898,764.412813640786,1248.0641981138301,263.227323127416,947.351140061004,646.931230502425,742.6902170909531,809.9937324977079,657.350101035594,1057.3918727659402,218.16552946821201,432.341350598114,1792.4990132102398,193.66765175326,1075.57380566121,461.596750298536,2415.8887302550697,3646.98729138026,313.59406308534903,1795.4012863300102,1053.50507164813,1059.28689924895,1816.9005429707602,68.8872004520443,1866.5010193623898,299.62825881115003,1433.62290783085,10901.3663032331,776.674838808894,140.021976377204,2065.45067299371,2078.27708624654,336.071743340012,1200.24047888452,156.629766276944
2008-09-01,1042.37973660311,78.1289696406821,1816.5465876179699,557.0107082108541,4654.92246801674,1459.95675075819,392.24726766787103,260.926917414822,2.0,5738.1587805164,2745.04409424089,342.470786782936,590.03400170311,1466.0999054937197,1160.44501624677,572.741598247675,643.624791380005,708.678853698671,1494.3414245223,284.61384155048,1066.29308046747,695.721988126041,863.151888725782,1202.23743411535,699.30690962547,890.79632834457,191.825296971016,848.8153167509531,1167.5800111912401,296.763789600579,1119.24759958031,399.90782757927497,3224.4731201363106,3693.07799590697,250.682768644516,1912.35536052212,710.818028017706,910.369150675311,1653.59296369063,79.5262709086347,1855.6407732374103,378.10079912018097,2089.23161248457,10054.775423574,830.4637932941521,118.195515534148,1904.2239730322601,2173.00230972296,196.078251389818,1255.37572881283,212.393606705778
2008-10-01,1349.38875514598,54.390502925639495,1521.90327522519,815.653184565518,4070.42376004117,1960.0138138214397,403.58532585048795,250.737872879104,30.0,3866.9401341426,2434.3491554441603,174.87714119270902,452.530027345573,1433.69056554853,1138.38752660149,821.8997937222099,587.0188518106951,754.1166537343511,935.680493870389,253.176738471203,833.607346701781,493.88041495637606,1040.62269206066,780.219273675824,588.3965370150611,865.452385918147,158.8418002662,446.272429451147,1254.1656586742401,202.19234315137,1147.68609271422,415.22080647664,1974.3229816725602,3759.57103361466,229.30513966389702,1902.24880336375,633.265662043706,762.2069141589,1743.28181016436,86.21467683268999,1676.72498033462,275.78459106233504,1331.7128778705198,9514.785947296421,985.743561918665,75.1038176846877,2388.3269094590696,2615.3504303219197,230.96481827351502,1101.31845699045,189.80035927667802
2008-11-01,1095.6951457431,71.2014226325317,1362.84722691993,354.43602729073604,4918.39372644016,1034.85931538807,545.1090604807409,163.16606792022,1.0,3462.60199237898,1094.96920895575,533.198711012125,326.36675834218,1156.2921291022901,1037.30040969026,544.030749675307,438.821207238714,637.8896444939589,712.282628011214,235.82286707158102,700.3295314686831,456.136576867146,572.86396060957,508.84241745817496,629.970389773152,835.0307141266119,116.48348717215099,320.94611375054,493.594916756594,165.215469388249,877.277920931441,281.847692383684,1597.923068241,2894.61149571242,201.970315056347,1313.61194729726,541.857979160973,695.151043884482,1377.77610142404,50.9635562473032,1119.39289104828,252.698921356662,1007.7109439026599,6464.47442528438,777.4637812705969,47.586086422817004,1237.5042031426499,1312.15464177256,155.246416698977,822.1864297814669,138.100031756486
2008-12-01,858.0940405585429,49.81694302592361,824.867696959256,525.85895909466,3782.4508649116497,589.865552225207,196.987844888055,290.436897687891,11.0,3353.18133245904,1166.01157171622,239.700147013772,399.801973320169,1381.5990625116501,986.8063309202549,505.795527812347,284.071704353089,525.598717164924,850.061531608631,199.92428066252603,811.7253333959261,468.782026189912,543.831876244791,631.33776201052,510.694455409845,456.440265242544,128.057079053797,402.745559629313,568.772757658984,243.390685929081,893.1818931472501,355.46893085740095,1440.30057078839,3045.4486964942303,139.421879782626,1179.38848817356,650.846792534787,494.648004478647,1222.3478238100301,104.58795044141701,1045.3715691124698,307.213610470432,1431.5575279355899,7551.082441181559,702.3031657691021,118.359070761974,1898.83914972661,1175.0966527103099,89.90458474911449,683.91737548052,160.455877805579
2009-01-01,869.858125293394,28.6306065543333,822.313122007661,718.3485435478509,2516.97172396227,641.175288528161,166.04260674871298,160.41703870951,8.0,2905.69241838576,1222.87338354753,394.87161600707395,746.4992155507449,1273.42112911562,610.162349525978,581.0650219412851,274.438153030423,564.992856433392,959.119006750191,191.51054646083801,948.9899645336459,485.90578323136003,479.211560602113,1598.8355486837697,515.616187924551,512.3923985931079,131.430210889167,384.848931364078,356.885885078743,83.22048878724091,847.111493155438,521.533249183035,1451.31736871857,2870.65275578411,4.06130350397037,1099.5322264975698,491.605653233927,1207.44057137272,1180.25151824295,47.2435583376263,1239.93201411567,312.625415390767,1111.39910588949,6897.590702063951,1102.97373371424,98.38927004687349,1082.06140859782,1493.9151747325598,137.26779790063802,505.651444644422,140.815184532236
2009-02-01,751.681473981037,34.848505957166,930.669062168967,493.497694752327,2671.8252038465603,758.2690269072971,343.250897272247,186.260490495005,3.0,3662.8708253538102,1235.46949488257,260.491429811758,283.058180547128,1184.5443617690598,942.769379741038,569.9298986670681,376.425177082966,496.303449920234,1203.84567486343,212.380175032257,669.351539565249,1536.6330041732901,482.1799669426,977.2294657725661,419.70842832592103,547.074814559229,116.10007375980899,339.519624758351,309.45080568032796,137.870248072078,1155.88975562601,381.699702609105,1220.14006274047,2362.26452436033,222.98963636009603,1100.2867015418801,613.096997622666,503.834737989256,1226.57317639426,45.457867790230296,1166.99809538418,251.930222378923,1097.63465756409,7095.1808436908495,969.169351000561,33.372942211754,2547.6794004933104,1062.33996350264,140.279582551807,1016.3727116716001,127.24860272765699
2009-03-01,802.051701907031,59.46695009120871,785.735887991557,458.00385963167395,2652.5407941459302,604.0095525304271,225.00835300850602,191.684778669383,248.0,2686.5857863942397,1213.6803043345,166.982683977626,302.19550242556403,649.149623427056,953.790768335795,365.65293936164,1093.08308946907,462.326556997391,938.386720443653,197.542417102085,611.286441397788,470.504166764952,406.634083983745,414.547196087119,403.811840220164,451.336874076194,103.717944625977,351.38597059451797,652.38183278587,131.95909575924802,755.585264035236,287.597176674141,1268.46830609563,2114.16634707007,11.088315407191502,891.882535645098,543.904917232144,556.517366955432,1335.72310078907,91.03828397081699,1113.99143679905,270.42826033290197,1003.5651542782001,6629.79160531511,785.261637448437,62.6572160997579,1313.2712568413,1203.14963618204,128.580442742579,710.664801983002,95.1284093085813
2009-04-01,1324.2824050643699,56.3095639863602,973.854605603015,388.19585822125504,2854.6005765467303,995.3831977472839,320.537097996952,228.54381234179502,25.0,2188.67130877276,1266.4493840304401,152.42476571313802,376.691110254532,862.9831313592689,952.8882815471479,375.07185053991503,503.426708126398,463.812908173592,841.900814805841,191.842980220052,769.597563451205,402.247910734983,529.089534580454,568.717752142827,494.182380521474,529.5235262772139,86.7784082460603,416.25237485351,459.543626959897,160.298396326145,822.848228249668,421.059877034732,1436.02819482545,2944.9540730152803,108.32523732841699,1082.32215102384,556.964449079048,599.811245983145,1322.92059516635,65.2897021731289,1195.44358527522,210.76010438727502,1088.20751666869,6681.15236461708,947.121936939738,78.7702398971852,1844.13938483756,1171.4132562917,84.1771892820159,632.2561699221029,111.683501663988
2009-05-01,803.830594763041,123.599377378922,1101.7650830099699,730.0187580468989,2440.21634147256,739.915191364943,228.35089578797698,284.00534112927,5.0,2487.2859775851102,1339.03811408874,136.167712518813,333.298986788191,515.0814315501821,859.880424279631,470.71443334847703,399.93698759963996,479.90359676859197,1092.3894404121902,215.75779962872897,594.870486290253,473.206952808896,559.342229097269,675.828356048445,434.66247757184,614.06028883878,132.396501416445,489.07839955579396,458.728140662833,218.526805787513,854.4779266434809,294.855321665889,1311.84755806617,2900.90046696498,258.788592887336,1094.0531827976401,802.144820199738,655.656682419328,1153.8832157966,123.58146783773701,1097.2755032096002,313.150394050479,1034.49450202503,6134.13426386849,875.5521441309979,73.0097526708745,1768.5157668607899,1239.0970208404499,143.739956254627,784.638319232535,124.921231102024
2009-06-01,1199.17100066377,65.40966394245089,1272.53020167345,543.717963872655,2707.60899757481,741.8461465417939,310.501929802144,213.89688240400199,5.0,3319.9770584709304,1545.3384202898599,169.43504236946399,410.074410826779,811.7774281282449,1109.69965875446,624.590176089553,430.97546999150103,568.970383065256,1265.82454406536,203.677979347282,893.153071771835,360.130433371525,566.993624815662,705.367558787594,1466.2030835802,847.2285752177639,235.607684033035,464.944258051314,646.975059342805,158.228527621169,705.321268860962,332.375644636456,1437.27066954005,3017.95679728602,326.388746330236,1162.71792742435,978.708944877538,558.742468042148,1273.4351004794,60.01751621743771,1446.09886215829,293.106345457867,1502.62108337354,7146.536153050559,1055.03159062991,111.002527745769,1658.6577913415601,1276.45368060873,142.49820517333,1038.30023246271,116.47621623015499
2009-07-01,1308.14231673827,68.1787622714553,1832.2456866488299,477.70976135149806,2848.87682344915,1109.76646632503,407.47598686961504,416.74811128874,25.0,3007.08631650417,1499.45976120901,238.637586309406,597.378752828849,1171.46914611358,1295.7475392982801,673.668741916443,410.573167313053,628.52847637998,1086.7156560881801,289.431315682213,727.7642146942129,498.287156334254,660.106046889524,796.760489338232,527.0554545635559,853.014901719399,233.09650360899,504.09743520854795,620.662132868592,167.187570739258,749.0312962564931,460.47578374733104,1428.4354637678302,2594.82074311936,415.089453297922,1145.8955692192599,722.219227961863,584.575758602223,1596.82805290526,68.5082216705274,1399.8754380180499,275.06956304624197,1254.81843868422,7105.35539122322,963.3782683580611,69.4326807396365,1790.570170079,1345.91911703213,305.446866222005,1029.47235219753,143.69180155164
2009-08-01,1146.52583290963,69.2100952726553,1167.22656239093,461.484913790351,2684.47014102031,681.546576245659,240.96824076089902,292.407154908016,18.0,2638.02761910155,1643.65258683475,223.794795992848,532.24677107908,702.7757012288989,1030.69001861412,542.027183377659,591.175492272573,859.205940579709,1079.8907237883802,198.567754469225,640.720101425798,693.357762498887,616.909986974539,734.717250063178,417.640968561011,653.713074969746,123.476836453897,432.349706886689,742.847462439892,207.30999787835202,860.3149557615469,373.64789179008596,1508.07503076115,2879.36874083532,260.478946340535,1074.62122127343,835.598008398913,523.282039533883,1672.50619656038,66.9177261207966,1554.7269583063699,306.503554849269,1166.55647332284,6779.92240638731,736.094438894001,124.365712403941,1742.44948576203,1357.64363321065,163.515672093234,969.7080013994521,261.124782096677
2009-09-01,969.5503381448241,74.3972874848881,1206.84454012583,446.980693471121,2928.32688737484,932.9788612986481,193.94197192199402,303.289329093874,120.0,3290.1474063439196,1630.06385448634,253.809810518146,444.98741447171,1160.32758349842,1073.93510503555,745.565401993833,360.505117186755,521.116616955534,1069.68398624619,249.41377453140598,830.4422997029629,552.620427025785,707.828037312838,816.688042812143,623.217231372743,747.0088400601151,149.16440319778,366.62194241931604,761.437336391774,178.037161545669,1053.38130672107,392.95752245537903,1511.5502639711901,3406.3366337489197,279.354029961599,1190.21915599039,600.124078971652,527.8025528513,1661.2928340654998,73.7317824386952,1399.8018828607599,241.98821090932998,1221.98883924851,7971.29221872807,1313.9655896770698,81.88415901957141,1608.69331339488,1609.5335123637801,183.59108453285998,1067.1536324508802,134.19993817026
2009-10-01,738.349553740618,72.1067747318292,1333.58412509795,626.534579984743,3062.98815570546,638.844110786997,302.72010812653303,279.242369473637,396.0,3124.9626711275105,1491.30794961918,282.758219905777,428.35572515508596,767.3284673499561,1084.9471306855498,821.6570142917869,675.841324297827,545.504814377215,1008.8898329618598,224.80047477281101,780.99819659765,604.19497987752,663.116773718544,821.735996923758,427.184063973413,720.504659899909,124.757432848356,345.351345543096,625.559148895681,208.836655502656,981.439994627868,374.423833747531,1226.52263469107,2903.69847366558,278.848940738034,969.6226183971389,803.8029669983299,673.518267636419,1566.2381371761098,82.9428560829748,1510.21805144738,280.12100392600496,1315.7406943630401,5887.09445672771,721.178281328112,189.098111800812,1572.6749888030402,1513.31552316802,179.057022051376,833.658420498301,80.3293397996993
2009-11-01,992.782062083977,61.265235495839704,1325.6090836036599,523.082113094687,2838.6750359925604,662.423249822912,240.97339836624198,250.792599635151,1.0,3347.0658852420197,1405.40289398504,220.641674061883,458.286828877644,1222.7700340975698,1045.54871766737,586.4454917839611,649.72754067956,596.609513472033,881.9938471433189,247.410707419044,912.961052621073,503.743853915287,579.811177408521,762.6161234665939,414.55596416286795,689.9653957650451,176.88422351064997,344.26372193152,521.544731647847,156.245012445423,1086.43059549286,354.56628569672404,1600.49075187201,2874.31358946086,303.457308842058,1094.40132744228,714.263281421075,635.393396257385,1508.6093325805402,103.280966895769,1341.8337603224002,433.982152564558,1217.95851910797,6801.75420643943,563.1745889557241,102.76370018370501,2026.71091798316,1132.75884991137,126.56922639767201,997.047778183866,113.60273658788401
2009-12-01,1107.6728340071302,77.8178360486951,1489.12474782107,441.47370299130995,3015.8960246842303,863.5095305605271,303.066238367691,296.852493001406,24.0,3661.67770499836,1873.6141400486301,122.62076873072,452.86202415052,924.543879328165,1100.1108533730198,694.8256155755231,900.8422602728959,615.54680964275,1021.0751752235001,296.244773415094,1922.57091536561,731.5679153465061,671.418171418042,845.726085791626,470.3960759759,1265.12052135373,116.69150626175801,432.946071434579,520.012842726174,207.08609205152,1244.32996124009,410.63390679946997,1561.18575884864,3091.33098590932,281.62270738375,1365.63588615127,988.0806276345171,732.360055225224,2941.71162060528,85.0865634299812,1421.12834414389,509.224495906263,1254.3017246766901,6982.95902261562,835.526523535932,105.94038801152901,1713.2626652437198,1554.75445125819,139.922726553291,1310.6377495125998,142.248128855495
2010-01-01,892.9738875622121,44.6823869457879,1415.4381715877403,480.945725201417,3859.2672149539503,895.935535048801,281.019883532939,250.173245224602,20.0,3824.92181685296,1353.63882402976,145.242989007626,533.945904383635,921.2261508376041,1264.80563007683,632.668252527273,381.866757649365,547.999541823494,799.837595756331,181.24692675268102,889.128707214574,702.801215078739,861.114933163593,437.315399945029,426.070210727457,550.951292631631,180.48083403745997,435.601818931639,790.978062036319,245.377422077837,922.7893673621719,318.704650819758,1029.3012700428599,2923.88622128115,447.553771259036,1222.03266066953,592.269514191003,584.194665852094,1743.2896893250597,83.5480380662009,1154.97566530451,137.926879824318,1451.8849363802697,6977.3688052797,710.044573418511,117.74188778119101,1560.15869453518,2006.1216376147302,168.999522614002,834.98021915278,125.627695915571
2010-02-01,1021.95355641349,79.9784636462397,1168.62330504909,493.671437877666,3943.0821981971794,1082.21928698065,316.582230157971,280.83114394629104,5.0,3537.53571527425,1350.97425782301,801.481830938069,475.05781289646796,1207.67277029914,1134.57558751458,723.474374050967,326.38640638908697,516.4315560550141,876.325292876618,356.504539083842,699.839818390927,790.944191820343,822.566382386469,1012.61741497805,414.736836739705,681.966417791577,178.506697478387,636.661201751401,724.396714627934,654.828030063486,1010.05369520532,403.453873115622,1734.46864781656,3119.50929884677,42.7723893582846,1292.17867425003,903.7284491643969,683.0126712859881,1778.75366594353,96.72536142047741,1398.4296811040601,266.061227071877,1925.78252207969,6718.2844280811,869.549250081116,714.6588123875799,1485.92642815617,1658.9616800401902,146.99826688297,928.1066288724589,628.099250502905
2010-03-01,1210.84214150691,63.686625118790296,1544.1115002270801,499.12159833980695,3257.43761591636,1383.74493023921,292.410435145569,319.213627769797,274.0,3584.45549963113,1652.1142192065197,422.414464243851,562.160603793467,944.215819937957,1198.2795376602198,782.6059376121569,443.568437510662,688.2415231695979,1128.7860915613498,247.567177049232,1388.5797992046,610.125190993143,810.813391590649,1147.22332478507,399.445791831479,931.936088158232,187.719968146767,452.98649278729897,684.00201022123,203.632764497625,1075.09933705715,474.878409481209,1792.39586136329,3265.9294350608097,239.94587097200198,1605.52558186452,814.109745439048,700.453769197282,1694.5525983734199,66.20163646680601,1754.66908810444,259.801422294955,1451.36017971428,8723.26159716297,995.412605240613,64.16621284091259,2302.32523020871,1784.8006883620103,153.878369173005,1037.164437214,178.871550436271
2010-04-01,1078.36886863593,76.13260037300701,1045.6364511437598,755.6190092417371,3169.01060761903,795.598410190233,334.881444146532,277.576952728641,23.0,3614.2964273295897,1647.14280862375,182.521414845513,451.84679911332705,1116.28160113989,1192.12319201013,719.562460801685,380.305961312198,638.397327602423,1074.9778021260001,276.763920013313,953.615994537973,717.2869500386189,743.349836897444,912.5522902467529,465.78154468309197,676.514054758418,215.214928530589,448.4511983375,655.174099992967,220.906946405018,1099.92179729384,410.763754759952,1653.78209502118,3091.88326049789,337.135395744284,1387.6783834186801,755.196926645126,645.4007225868901,1487.07064865358,67.4305954836201,1300.8680717327,443.92169225071405,1303.95206240535,7391.93389220198,863.284891044038,95.7043093468399,1994.0506426477102,1569.8334136343399,166.561592009186,1158.87336140652,135.816728184318
2010-05-01,992.851611542287,97.462992517368,920.262324070707,494.526700437813,2743.64787921725,770.26182097841,254.50114232383203,201.220041973754,8.0,3075.6281063099605,1060.26479202211,461.649728587427,345.194578749749,1120.4062414417301,1022.98668231726,536.23006886743,397.96197027748804,511.073423208743,829.213354421668,284.98775661318297,1253.43586016898,462.33623986168703,608.363478434075,970.5194436222549,396.32012676987296,603.953989927591,174.802461511519,325.285758164039,442.731741422175,169.456806847866,796.6608211994819,411.231045927492,1619.91921835516,2650.81063446889,218.913421878674,925.004800983954,639.276469094822,550.636637853973,1634.70898582978,66.34599555635721,1158.14497875699,230.63597389008098,1462.46233894707,7213.425368528149,725.8658641623,106.18573883989201,1458.58449936143,1121.84099589527,96.2714090786594,841.6564405881791,136.197565615804
2010-06-01,689.558156712188,74.6875373381969,907.6594704210299,973.927760995177,3545.7425547554203,812.812921886306,181.524615704445,264.493144346341,0.0,3065.97810665887,1297.19805841324,128.756371245259,392.483903684185,969.222295451801,933.18024690373,645.668176270815,594.680044412554,473.555040164906,803.117926407945,261.864649508381,884.942804399814,887.077601249964,785.276155131889,642.9798490650679,409.52285558046503,597.040520595365,163.077628476226,363.761872945933,500.349498466567,294.371163914232,1016.73314005872,368.579402358753,2013.78413463637,2909.62653605825,252.106042063416,1035.63626940602,671.320477288741,802.052155719308,1625.73052498214,96.3486826884277,1164.17899793825,249.470315402264,1378.26671206503,7141.145559170759,562.495783198077,66.48696072859961,1728.3072744100302,1858.0215426125199,229.315849496752,976.776514980323,142.772349050862
2010-07-01,688.477221018618,65.34245455052239,827.388003734946,488.11763565172095,3450.65540699224,763.605635403364,258.572791851922,246.879348964903,101.0,2853.1493215221803,1801.1103370599699,172.233819421032,276.763733995426,685.5368712413231,1158.30109849669,590.604579903709,426.24129370624604,543.760444375914,853.259263218407,257.36477328801396,991.9486351067101,841.548124305143,663.153050822174,593.765005718079,304.741244113445,621.0932206446411,146.895387780775,306.235461773612,475.981396577034,156.141605872203,1066.98928167066,467.058530803672,1608.96429848151,3061.64100207386,311.835355829932,1316.60405405078,725.344294836584,437.883165088966,1405.26065574794,57.381270777217104,1185.67546380783,224.46009523243598,1031.7899499703,6776.69843992104,605.2540822836879,92.75536596257922,1838.6497183547199,1511.3580244657699,107.944848353613,983.200807342012,154.499449662301
2010-08-01,591.714064888398,98.00221885470509,903.529650602489,747.4128897090919,3563.11527967728,756.990789658734,234.248240155968,204.07186063677898,117.0,3028.1947682649397,1284.58059696043,298.147661788113,226.289910121007,754.32520000158,845.3120344121879,413.873444110203,384.98658935853103,569.465560198198,859.898030749077,255.56776013011398,1056.561849518,735.3193783810159,748.1763060148959,910.333225590159,428.946564410932,755.30626495707,174.484635330237,423.71552237615305,416.27864819481596,195.17281923062,1274.1758311645501,303.261664371824,1470.21105915819,2690.93446647582,290.30239358776004,1039.86465972601,632.300070368026,787.104279951485,1771.09599390149,71.5771232861532,1160.56232590404,228.44983383788102,1587.45902712818,6676.3379393491105,1121.68959366375,59.8840367733255,1803.7298825551502,1952.66861085821,107.910295802285,805.8270019980409,85.8956822942305
2010-09-01,824.407373829563,68.6524154751377,1106.32277223379,509.44809708343803,3125.09812681561,1384.14488809069,338.901875464073,232.838883777752,17.0,2995.21238675386,1186.27234730031,278.446312498159,271.624391313003,857.5954071986889,1050.65057312516,536.271994537453,341.992425249952,542.779703924109,951.7731575627139,257.284965741154,774.327254375405,846.940882174953,656.512220652269,549.514636312952,398.834058980295,750.3832138382049,216.58311253598302,387.809429038323,324.535278118675,175.039424615522,1206.5444647404902,343.836804763112,1649.71909532499,2344.21074249316,278.930603903674,1023.1770442563198,637.581111765997,562.462678129679,1974.2314193260602,83.747847511473,1000.16770733926,200.883710081473,1251.79000157628,6872.466130774251,864.491507780651,124.805309280426,2132.8514865972697,1456.34248825116,165.377603495689,742.808323641861,120.88278867893601
2010-10-01,815.390874943629,63.2666974274374,1019.0791992465599,376.67665503075204,3384.6455084314803,809.165241370795,241.196372149261,231.96221529606098,11.0,2867.74214420513,1007.7158521825801,161.223583378945,336.834614708306,970.6322954690551,932.77049526863,451.99728273248803,270.923270685783,695.6913388030181,960.8601476757651,234.60462571069098,833.203148817708,626.191427030139,715.616620073846,1017.6235609847699,389.823063497715,650.768295466127,147.370107001857,568.7891616843029,520.943495429066,192.383438031083,1110.15949467334,296.725838905119,1586.38452934268,2469.49534407251,282.04135840811,1190.8423502028802,517.053224217485,474.420974520182,1764.92968506215,81.4995100277415,1078.2938387331199,265.789832907802,976.03269169451,5465.98475940859,575.152282412181,116.181934810085,1553.90338736647,1445.14013048963,99.3830138776902,1016.2423259288199,193.280289446669
2010-11-01,668.321528793865,63.9975351662071,1008.80204109388,384.162392491574,3375.0971743430396,980.318256815599,296.37096478792,240.246321254467,45.0,2977.11836861226,1321.54128524616,213.924256219208,557.800162793218,765.363999284218,888.0561563397561,711.943888935622,346.41019396995,488.42905766886804,1026.08105212704,224.07644124347598,859.6860490982131,819.167682588278,995.2970453266721,637.510597740986,440.137751855374,676.0346135803981,167.911340634327,388.53919445323896,340.254849357474,248.65336421367402,991.204675187753,334.47079671439,1442.9980718824802,2590.56208384974,321.583564337768,876.220935164699,572.340279747488,614.262501772587,1594.3786562998998,59.630023841849,1093.22057076708,222.773193967211,924.660976963604,7133.89828044232,751.432678958362,124.046831423695,1522.19019147221,1422.0895263820498,117.498205470596,850.627714765101,244.23415270013302
2010-12-01,931.998530605697,65.5962609169595,810.469023995054,718.191987619623,5752.442131502779,1103.08640598173,230.51103076799302,202.432679617876,83.0,3233.21466575806,1315.94766912945,158.406753630394,261.599010971617,1148.0946796718,837.975837881843,742.895854193336,403.873405484129,558.104759184573,1092.46153549152,317.653175526608,679.41115182387,616.485936778634,801.901299696135,669.1807549513691,614.841722874861,726.9169150124451,208.215003192751,424.77459472207397,613.4687937744139,232.326342575573,1260.24219238944,405.057677246364,2865.08042638185,2654.9159560003304,753.506372930205,784.6436449794769,714.8109929200909,770.299755486649,3619.28930944434,102.084188960345,1048.45761886881,195.08720077555802,985.6858620545951,6285.95040590094,805.587810891132,117.54711612895201,1008.2375354809101,2178.42233715024,122.436038891952,907.613163795275,154.904400064585
2011-01-01,1018.13397724253,99.94715615427731,794.201493991569,557.033514436062,3246.00531239073,864.4175729780161,229.85538956328,296.654673405309,472.0,2974.65452452735,1315.30816445589,126.235605952534,265.360521266528,1429.9562045000198,1005.00452955996,621.9005882839859,510.97407545191004,502.017879301462,918.932009724659,208.801270305896,867.379596063195,538.550985854629,652.410828149306,484.910878988003,362.424726460101,420.54793197904803,105.905329799814,287.063032704982,875.334369348165,135.560147338703,1147.19200428383,265.99475033611,1742.4539213766,2499.52561329387,286.653260371544,947.220641700012,566.153972245056,557.800761887279,1759.73444941798,44.4964222358499,968.752629868271,90.948520911272,858.300327910222,5980.74874396811,617.448971942674,68.4874645919893,1840.7952729486499,1318.15599359381,100.807386592009,1099.5051242821698,159.892432588291
2011-02-01,891.320359147043,71.72451555965941,1102.20805318248,411.639908341358,2559.7655807205897,632.425536896307,194.579848343316,206.165199940365,81.0,3060.5051827022803,1343.97003120484,211.859044437667,331.00747735540904,926.4887161767,851.569127051197,593.507664670785,329.345010163765,570.420875747746,1006.9816191979901,117.572039710171,760.5213970967999,416.246715296606,680.672870989326,591.379260541082,565.133305653103,1008.7320396938301,118.848438583766,302.720081045924,351.6407547937,535.624930918768,942.727467605148,247.187696602686,1609.06990905174,3179.3735140683,322.472595236972,1107.18709186855,556.1713250300991,606.178709296527,1352.3211737500699,52.676460478390204,1148.5192203291901,279.338057352596,1051.8984640687,6893.60361842624,588.9856810674839,210.540941824232,1905.9858627819299,1310.0306212977,188.64957000616798,869.8084959747749,112.05065233788
2011-03-01,902.580271014613,54.1299382924329,1140.12432328228,755.032748750206,4035.0673129846705,1127.46890538503,274.139743680409,238.64042876611,161.0,3544.0911202135,1517.5577551625101,139.023448661675,279.33780153458997,817.782954668742,1014.56387857916,697.9913933459669,441.27334738732003,500.74140452972296,1028.02656572546,183.766877883685,872.615453320962,522.871991813689,733.047168728855,605.8062828785839,361.94923271543297,646.126034368136,149.330822120492,356.539531028628,431.081499546809,219.797087836615,1207.74213187814,288.832230486858,1482.04316378739,3069.28718925086,335.12098489117,1270.8778962398,619.774765849734,953.26382003585,1121.63635209779,71.4904044521603,1401.91314986268,202.150498108632,1126.99213930631,7572.507396532,629.677080115581,60.8403200221698,2373.81524240025,1453.8225315065197,126.95107328854,926.350184073346,154.884977335597
