Date,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2014-05-01,180581.08562350637,132145.75166802199,259380.3690943501,190037.18702966103,120699.95762057674,378883.2156759538,249735.85219612136,235289.66071591308,224780.54074432547,451600.27194798243,163677.6869998937,140998.7394884943,472870.03386800777,173320.09346529117,156093.95607967794,117810.09252524858,129501.14945649916,119072.01993138535,111152.8073298289,159350.13520669323,180990.28220764804,266821.9912711919,320597.0748493834,117809.15357596254,186706.93389466545,113802.71156425339,127134.44355838398,204547.829355626,133987.80978967415,188966.12092494,215161.57712329878,290783.51965595386,165682.22927848905,267663.87369790213,154579.44264148982,201048.77940114678,116651.82563144046,113720.28762812674,235121.34238456236,157034.41244996685,222375.62665757234,146063.66863668425,163953.2083075799,141122.81482823731,150339.66409746735,224409.39415494454,222299.0327101707,230924.12937175017,252869.95407162854,100314.73335713641,157474.3901513181,215007.01740116105
2014-06-01,181462.32960479497,132405.73161739486,259827.45144085062,190585.35419552817,121109.05429695088,381452.1797430962,251259.68160874723,235714.02349355957,225059.41941060897,454375.2184264281,164808.3323392235,141967.96939427158,475584.70747634576,174088.4321212445,156984.62066410694,118461.34087180316,130270.73044153633,119598.35497074935,111852.48038971884,159921.95459519583,181768.16430555363,267535.0668589596,321887.40628853656,118913.65465955091,187299.1052381812,114437.42936344621,127837.05532615005,205358.04434264955,134557.08901487014,191100.18186662413,215921.09379609805,291964.81863793446,165982.99642251164,268601.0313925796,155064.71754002568,201937.48649067478,117395.96088702245,114245.09494564477,236512.87972621465,157507.2736936364,223195.27999341316,146611.28979622782,164435.10546433166,141891.93515530424,151344.2346429533,225007.85167903002,222967.37910615574,231521.63583219843,253921.02240671206,100241.72601410099,158103.12207967334,215526.12034255106
2014-07-01,182327.8867394157,132712.57101557555,260322.90812071948,191067.43716424739,121535.37912913207,383141.31892745855,252866.8935968644,235894.26130085392,225845.5267635391,457249.36814712064,165973.17157089952,142806.75823842452,478177.3639692964,174965.76559497355,157971.36323677067,119150.54960655842,130985.18379563838,120202.99122625409,112521.84336046054,160802.6417344086,182593.0338217369,267770.70807370223,322802.0133863611,119951.79149088595,187763.92350007998,115303.38911469582,128600.2206020535,206576.0045734422,135149.88616865381,192988.36382614402,216627.3811418605,292632.9790405819,166263.0813386468,269372.3233285753,155472.47982434294,203310.97999695028,118069.80526106611,114836.9120818022,237822.71868595088,157999.2002887179,223510.6961571082,147161.69830080343,165147.68559259284,142585.33921711813,152488.24520937982,225617.06212665944,223922.83278713012,231970.25884852876,254793.51180460502,100834.1751261527,158612.66572308954,216247.80521900055
2014-08-01,182990.6093563846,132983.10267503475,260787.20516102374,191507.07195732452,121928.39935992617,384622.2732971793,254485.51914116624,235672.7097598233,226514.2764238927,459837.1094029573,166964.39493879842,143468.1112141756,480478.0499857911,175645.13816691772,158786.08554270628,119717.5516079187,131432.92041495486,120738.41887073997,112958.6643467843,161503.61446953795,182962.60157620953,267921.25471171795,323174.4493092573,120771.58418248741,188094.28593401774,116263.05863333069,129216.10182339842,207652.10153390348,135677.17796869308,194301.3928264425,217054.36623446643,292850.2597852209,166162.8617474418,269830.94093506224,155686.20462428368,204899.35664807432,118465.09106790503,115378.24478159517,238997.6773038226,158241.14409070232,223531.73461581348,147478.25615973948,165930.49848720527,143010.09037834473,153517.00319761582,226179.9761281797,224494.5875519873,232252.77678823206,255390.74072964015,101837.81363096759,158896.01471412546,216854.7496556508
2014-09-01,183611.68702739142,133120.09682385795,262461.49564902164,191998.04069284102,122267.97785367345,387067.26830935245,256454.93669107094,235320.06676011917,227546.22332239876,462364.62319940404,167994.68562541367,144064.9186145278,483711.9020404706,176330.91796344102,159382.4097436913,120151.59447271099,131489.0001670479,121146.55721362341,113100.3269935659,162039.43790423055,183129.76953517227,268457.7968505341,323763.9687673375,121344.45428356699,188442.7801985723,117126.80960096163,129596.93036333441,208780.25304452275,136015.34243666215,195300.31873980258,217384.3357552871,293158.87472878204,166084.78015249458,270446.3453624344,155847.43149315813,206469.8024094584,118667.98104311322,115825.15671602129,240360.82323282267,158264.01517229903,223789.81114365117,147694.25060737864,166612.51688361622,143302.32146733633,154424.0381566156,226821.99143147384,225096.63449724406,232618.71187499605,256209.86690007828,102806.66683031227,158918.58970276243,217673.27069043415
2014-10-01,184021.23493036072,132885.22353319582,263643.391752234,192281.7290847449,122352.50470282638,390168.82013781415,258586.06085545314,234691.68290446093,228293.7218598361,464508.17434602993,168859.32796813632,144518.9481017395,486698.6398044129,176728.96942127062,159739.09569535815,120266.63250454556,131004.60934891687,121461.58338358793,112963.14309964849,162347.1700796685,182844.7477999614,269046.3323985711,324061.62214719603,121501.29488174464,188669.70266021788,117720.69654572762,129677.00236034032,209330.55873204363,136153.9449947007,195947.2952592237,217599.2226199702,293345.59209312947,165894.7395438383,270923.60733355547,155844.4594200436,207865.081528988,118574.21203223917,116114.61122138884,241632.93244548704,157932.6383769402,224007.0987958196,147686.82107351988,166879.28277419347,143426.0105792299,155067.1224734826,227281.97152972408,225196.48551461264,232851.34229498197,257045.91276648067,103414.01246993853,158669.06851737434,218193.23063443802
2014-11-01,184555.90679999907,132612.6957382577,264927.3787970041,192716.1576330301,122406.60755043167,393644.6772494285,260978.6577235365,234450.5528624889,229202.14709442106,466846.3924333784,169939.85728314897,145057.18036657482,489659.24515163345,176961.34630265724,160076.73580811592,120339.89883864949,130682.24388165418,121760.9658690976,112824.75997279781,163000.6501527879,182574.28526624013,269747.2223250118,324828.66382886935,121707.8329681625,188994.77300698217,118262.57352841226,129769.68378370012,210040.30914048676,136297.80115745054,197069.62060073923,217957.18708335876,293441.51500388706,165977.1940974314,271579.1477642516,155986.9064384074,209332.77384328542,118537.28590231056,116526.78879674926,243031.83850405182,157725.24919375885,224497.2447338363,147841.36199863066,166977.22328623393,143772.77221277327,155879.85458780723,227790.27801368013,225086.77309850545,233085.1220508879,258264.58383271392,104138.61456883431,158505.4041756454,218633.95875389955
2014-12-01,185209.81579027986,132443.81568974548,265711.57992444787,193151.52684775225,122509.15390210094,396854.0373594912,263570.0518919704,234365.2471761174,229817.1867788129,469438.6120521457,171221.13395631127,145634.1484518803,491848.1275227777,177208.57449659155,160442.67907957363,120500.58683901571,130816.1053248435,122284.26571837468,112879.95726252276,163912.95634228343,182348.67024997357,270071.20645422954,325941.1503738503,121996.70811039116,189435.80964483265,118932.08427189598,130050.15787098529,210838.87609279822,136630.86094691846,197932.25641033766,218497.55831306055,293411.6645160004,166242.0367538204,272138.58544749365,156275.9882128955,210964.875812163,118674.59808213233,117157.90787493029,244742.25643188972,157706.518794885,224888.23261603105,148080.28382282928,167178.53412996183,144211.76538028268,156830.72199240126,228486.21959531124,224848.25242945986,233340.71441833532,259900.72494208673,104858.1399572069,158611.36645994626,219334.76515079962
2015-01-01,186014.92681654976,132342.0895985163,266586.8619323256,193792.42142374336,122677.36048928362,399707.4035444376,266509.2755052065,234519.1336990899,230814.97510908512,471096.46054675855,172620.01979827505,146206.22892199582,494354.2738427259,177710.10405715182,160672.46451347313,120745.14489829716,131388.55953859075,122794.5606398229,112997.22992756996,164893.5846246374,182278.3893911219,270147.8615194859,327725.44726538245,122512.38219339139,190201.9820283636,119695.77078952687,130403.88710568279,211860.4088362914,137048.62919694366,198979.51711709084,219109.6846127558,293357.9954090949,166475.0734288557,272557.64122331166,156771.84790524954,212465.2306065166,119017.12029952911,117753.98721793712,246691.6695073276,157786.15127815006,225250.54136108854,148455.67024711202,167767.60243605773,144747.2666625517,158020.63617669177,229646.42052708185,224878.11217555372,233701.31689943172,262021.44979511737,105658.18292591565,159027.97192321948,220428.51171166557
2015-02-01,186816.30944740112,132232.43818999195,267171.0473022508,194478.35401505805,122825.1674089573,402119.0441725853,269789.1132593087,234488.0080920868,231955.64677188118,472353.8723679643,173846.02857921537,146764.6902434445,496993.29642930836,178550.3189338788,160692.68890765758,121000.72996602778,132131.92154962997,123290.3870457633,113138.1761894257,165857.84773123823,182464.48690058236,270249.8664300528,329675.22248189314,123078.22064554472,191161.9690607715,120352.45064795022,130646.38449538792,212770.50878321586,137559.6572049623,199890.67933013788,219899.9014817793,293454.23031308246,166677.02830714814,272804.680007245,157324.7158600155,213885.2072676324,119387.59662279695,118108.04282104957,248888.57218417758,157838.21620749836,225806.0792419397,148893.35305845548,168633.07936769107,145312.49236615567,159253.79548143383,230961.3958296237,225362.93360721192,234057.71595430528,264359.09571610147,106144.22186085542,159544.67021775435,221934.33700081272
2015-03-01,187630.5179952566,132332.37259702184,267368.0963383895,195425.89517608949,123087.24816113303,404092.93924784014,272977.654752624,234788.76873510086,233158.65990233337,472904.67752982536,174928.53059688362,147391.61937422774,499315.0602782934,179668.51834619502,160926.64725034634,121278.12110499642,132873.00772849444,123682.06913659938,113359.8854077179,166619.70798511026,182745.4151788256,270737.5555619394,331442.07045093784,123859.97409525223,192273.56402991977,121081.91752672382,130951.97368126652,213754.24546619807,138087.69947932978,201078.6832973118,220702.18228383828,293886.1713071062,167061.47762172707,273055.5221997012,157861.41493483807,215297.10624303782,119816.72986692005,118377.61108487542,250880.25927631801,158029.73796987644,226552.75353278374,149470.8736258001,169442.53420160175,145952.6127330508,160459.376776044,232438.721360016,225980.65059457635,234415.87144507386,266548.8427099914,106605.95668595676,160142.99925130594,223456.904216337
2015-04-01,188520.78945158896,132826.1602370346,267935.60071805026,196567.78657226346,123509.63978344732,406003.4419262268,275965.73304554267,235210.66751398586,234095.7730701095,474184.6860269001,176015.73173900615,148176.38032906372,500849.4788261138,180867.17902419833,161320.9283042008,121699.37998989575,133708.70691407795,124210.61145059159,113891.68476860714,167482.13528542727,183421.14201469932,271579.35194101185,332893.9642479799,124813.84796471441,193444.60514420574,121921.94795916004,131452.33415212308,215104.3319035871,138814.3570730424,202500.23298406714,221790.03810244496,294363.12876854365,167703.64493461666,273510.7669859011,158430.01524622898,217017.4446588154,120357.32307116665,118746.72400778845,252806.51188106203,158450.28921866044,227444.87884599683,150158.12464255714,170280.45028393963,146722.4390284923,161587.5599340832,233952.09658861728,226767.7384416282,234797.41315746028,268591.457089995,107069.65031530288,160834.04565690013,224877.28564188155
2015-05-01,189502.90343395146,133453.55595761832,268808.3722060988,197934.30951286867,123907.3227402848,408163.6537815833,278707.05721830373,235721.77460625043,234661.88548849034,475442.7722488137,177247.19361649887,149042.12272963082,502617.6871475946,182227.7371309114,162070.56348908797,122218.45192654729,134428.56317566117,124743.1265197775,114531.53238344988,168419.0948625009,184254.124605105,272396.409648894,334211.7029476082,125902.43047215247,194580.0370059732,122963.23371672392,132149.60022078882,216599.02013527267,139575.20972924694,204196.82606939782,222875.7505184641,295119.59882774827,168308.3634834092,274328.265941421,159057.84247676624,218854.9973623529,121040.71493622281,119182.6381767448,254612.81610520542,159044.15201944057,228100.7704704024,150966.04043946005,171075.5244936164,147599.5294110646,162666.9598684164,235554.27803425945,227631.90597514747,235290.62894178438,270594.1754487534,107606.48166405968,161611.3108336442,226073.51743964432
2015-06-01,190446.09741216537,133979.0628648872,269737.8076361921,199295.36521814173,124314.43796693376,410377.42248737044,281351.52848610166,235926.47570701424,235341.24466251352,477678.85078271286,178509.85700653648,149911.00953086562,504557.7118612612,183492.07736453158,162685.49944684294,122799.63467300068,134997.72770049158,125223.24342946417,115133.65640994576,169167.28553701437,185254.4884404725,272959.90158992104,335311.14732599165,126870.013770509,195522.6757372413,123872.83853780893,132793.77672469453,218122.0702512198,140330.77509172773,206303.9624343328,223950.23636618056,295647.9634104061,168571.8189484458,275224.27460908325,159687.29033799368,220460.63614325123,121698.40614024298,119430.39683822314,256523.81913074738,159573.92634907074,228652.73845855662,151757.74611202933,171955.4846449591,148509.0806783561,163742.14298923372,237278.67354247547,228463.68503329818,235755.93050110922,272496.6311915517,108092.2541087918,162278.3838213708,227185.3392927378
2015-07-01,191420.69288425427,134335.6425825149,270782.3687599341,200730.11055801227,124800.92323680285,412121.86447235616,284134.20714475604,236246.986164397,236286.94894367564,480764.3653315908,179949.52715774692,150867.29383023133,507172.4691476361,184725.26466044888,163343.13619810613,123322.85522541318,135398.348868297,125706.97743848478,115648.94261049708,169714.67054087078,186341.1047542151,273565.98394271964,336605.14004766033,127686.29376562213,196344.14059571177,124828.39454214799,133504.83579945785,219516.98888337435,140995.85465190888,208485.8456899915,225038.95141429838,296403.4134220318,168791.13671013914,276339.69352613937,160354.8287715969,221627.8907234104,122381.24666991022,119673.88484133694,258699.37351054384,160204.65852302208,229519.014933789,152574.03392502552,172654.237435753,149472.20859066446,164860.04573465182,239218.9502998762,229217.67169630915,236359.55261244078,274510.1327098095,108506.65653110198,162784.68557896875,228631.3687631532
2015-08-01,192442.90010436252,134666.5159344446,271958.4499775276,202203.0430374632,125484.82967622227,413290.960629155,287078.1596475059,236573.69497781168,237527.3386472338,484324.02746834717,181473.66143457065,151859.4925787547,510239.46210287866,185906.85542015205,163930.1850148402,123891.27331034634,135975.4730881577,126355.51777575898,116237.6271793772,169992.61772940613,187341.15529433126,274147.90987267933,338307.83080916613,128443.434850546,197159.33126290466,125817.14036559795,134286.6075595042,220932.57351474013,141793.9528753938,210332.33332808284,226310.96619232176,297364.47746679647,169052.70499611407,277677.66914877854,161048.3824018594,222605.36218072582,123100.1629929593,119928.40523186582,261202.60914071774,160929.30006415685,230626.25942171595,153374.77252909174,173478.5426879806,150374.34056237683,166026.30884812542,241476.61851950176,229757.0603392934,237099.89307573484,276557.8236353644,108909.75595655444,163242.2157230012,230240.5171167172
2015-09-01,193573.22385572104,134958.01723232513,273778.5254562916,203856.49133486717,126202.13284826097,414290.9344843845,290178.24179575924,237003.4023389306,238712.32343681194,488343.87648920243,183131.63429652783,152910.60014666422,514332.7948356371,187162.98978688742,164611.59754441652,124349.25253354828,136566.91460609634,127076.73478361817,116792.4826107864,170494.79883990833,188415.67137962533,274907.87296875427,340503.7670155603,129196.8738556428,198101.7274310107,126912.1299218008,135099.4979476334,222386.91302586242,142578.42157889507,211947.6248411009,227661.1493685353,298763.38132115715,169532.13941357585,279447.17246300477,161799.1218379453,223351.04439960248,123776.84602959384,120410.56049898676,263942.92318114877,161638.7785773547,231969.7284489801,154170.792052615,174381.07970311306,151313.39533783327,167215.5015205678,243777.05364144893,230293.68369946702,237949.90657908315,278908.8045697379,109486.13917625225,163675.01279989257,231895.92428939443
2015-10-01,194761.16503029922,135364.95302464682,275196.66576874984,205552.36688712193,127048.3307838271,415523.5772324019,293094.04601086717,237421.14370374414,239606.3653989468,492323.1339938781,184864.13631719036,153917.58133862738,518451.11546148197,188365.09484380987,165559.69049508215,124793.11177157606,137265.2709290098,127887.920778847,117349.71042375719,171302.96638979064,189564.64207375492,275746.3613443043,342765.87319525046,129974.55065721151,199146.79992187695,127757.04346625559,135885.9840521796,223852.09880930954,143445.0904144342,213383.0978808997,229040.51419460934,300421.02983828046,170021.2271731666,281360.9231030896,162610.29140778122,224237.65105678837,124408.85770606254,120733.50505585356,267068.19898384187,162174.2437823116,233323.37703894035,155074.64104467622,175393.1772648471,152312.18905021725,168413.7356065839,245990.75247620593,230797.68398201014,238863.05945498947,281477.86522667034,110304.65530332223,164316.95839163437,233139.29039750644
2015-11-01,195828.19187872464,135743.6185798596,276278.65240117465,207272.83469078716,127690.04867953574,416552.35445767315,295909.21674183715,237828.51913257188,240125.57434655807,496209.96204544,186534.65669985596,154816.8332213214,521475.33335875114,189282.7338006588,166462.39834543844,125028.21962174996,137899.2767612352,128499.23498240643,117711.68843056797,172119.05230051393,190568.8132324893,276730.41661144205,344802.51314291614,130617.50687488797,200216.30916079142,128040.6888245551,136477.18132174975,225232.37707398148,144094.3080237127,215095.24561678583,230156.9930357892,301876.2436619939,170215.48400501048,282924.79623090086,163313.11589388593,224910.28154124858,124791.55888111056,120732.50604923155,270170.8953151079,162444.98136603017,234831.71834439502,155932.0075028272,176077.35148860386,153250.26658618407,169468.94818156143,247966.96758425792,230839.22536292905,239649.2482198976,284345.6073740571,110945.72751880472,164980.66567900646,233989.42112845174
2015-12-01,196889.9622009338,136287.3665420354,276732.7714252674,208888.98945309082,128329.13998327458,417490.71622202167,298655.48075938335,238013.39675791145,240677.24130146237,499183.43862851086,188085.63250493025,155721.78264322548,522870.70500311424,190210.21246081564,167338.32498413543,125431.71137586444,138788.10819666463,129189.11675841564,118207.42241161592,173233.70658225077,191367.58013977893,277841.98422115546,346931.0374996471,131310.02705670937,201485.33186919204,128124.74500141463,137175.88412607484,226549.58629803674,144903.01970844992,216605.92338476898,231158.55901570385,303127.32186376746,170388.2195045275,284192.2183967764,164116.4392426678,226055.40735959727,125270.43052605736,120381.13145641309,273583.7553128748,162804.92680335065,236364.21381003308,156854.94987667806,176858.9506120961,154239.89572161285,170563.3369170282,249996.53137372923,230834.51808141684,240444.664107939,287536.6340480713,111227.49533754673,165930.77056556943,234382.37351834096
2016-01-01,198034.22601254497,136897.1175884766,276949.0970346331,210873.38153665964,129023.34809615025,420599.4795045114,301480.6598294841,238281.82547688833,241699.2406670833,501050.50620003813,189515.26466324893,156723.1392791757,524518.062684582,191577.47597442335,168179.99466754775,125909.34714469757,139793.85440964188,129782.54105590245,118764.75039868015,174090.2329251016,191883.50141829104,279010.9807273343,349193.00577408314,132196.82530071653,202978.56212209794,128361.46868284042,137975.12531916137,227813.1422803197,145742.81809247023,218092.19825190553,231965.77260402506,304038.5009828257,170551.19182342457,285089.0290710808,165029.55885318725,226766.29246874907,125915.10740143659,120316.80164895405,276871.96593846637,163294.49967850777,237913.15713816686,157802.8184088803,177642.509583208,155264.87304936675,171735.25588380825,252178.92388925483,230721.01948046326,241321.77676892924,291033.0214293262,111451.85701176792,166923.96952078937,234746.375019962
2016-02-01,199173.1445005665,137578.34146306885,276985.8696394873,212741.30976728364,129698.03083473496,425829.2964187052,304200.76325561065,238287.3166814039,242831.01055917214,502691.19728859485,190870.41712605162,157707.58346116648,526687.9135120806,193158.18604666842,169087.59794654787,126556.530844009,140792.96762090168,130363.2196080737,119371.91382530594,174813.28464397756,192463.7147418344,279824.05877823284,351243.9874794267,133135.06720089246,204491.4174258863,128859.7740706947,138793.57041719722,228961.0372254717,146660.5641475444,219448.30767121547,232459.6613552762,304640.3928009691,170866.84021621736,285789.6405942315,165956.72493456476,227231.42276780118,126724.19847604337,120742.18760387004,279943.6626163514,163796.07691412725,239131.33448381766,158660.49672255295,178511.77500293942,156267.04014592658,172957.7335394176,254196.07587115138,230593.5270555329,242053.44999787747,294333.8314778085,111694.05046275165,167833.6353460971,235232.78929100293
2016-03-01,200020.58375826734,137927.07884901157,276598.55507549626,214199.86588140376,130056.63990398665,431770.08781378507,306865.05222261074,238389.5152071099,243624.5156027788,503803.6431300123,192116.10881944778,158406.5317134964,529471.7599204875,194671.82450960283,169713.80362364018,126954.97842802478,141246.62965731978,130595.9711051478,119650.75158513553,174836.74550896158,192734.41062118197,279954.9506246942,352735.73410024325,133786.30833238518,205768.24162021242,129067.09114357475,139232.88668470323,229658.1882349366,147277.9918160768,220641.45687151005,232645.96807502955,304817.4780323283,171124.78277125035,286106.7426237516,166524.47930497097,226713.25646945403,127223.61984054314,121437.9993158398,282550.4571992427,163837.4641116355,239999.03846302177,159184.47841534772,178962.67207152853,156953.3854082066,173859.20224438925,255787.14033318698,229938.9706174749,242380.8623163145,297042.8251623918,111737.5186238789,168413.99076955792,235592.95835856503
2016-04-01,200795.40825137767,138276.83549779476,276743.6567939673,215078.6643081838,130239.33965874846,436258.78321246797,309697.91947828484,238315.29109776253,244495.47611475582,504822.6418168296,193435.59162592792,159125.2311669886,531493.6071305707,196024.5671116539,170291.08478223186,127431.0141891789,141350.85493588253,130724.33580773555,119857.64141862928,174926.38521527083,193223.71120332179,279910.9517241216,354287.34347398794,134451.47987691071,206966.20208877418,129138.81402191466,139503.40315029238,230099.98992900026,147771.20876928655,222074.35255930366,233019.72032963997,305148.89294611674,171591.7991299182,286673.44380961446,166985.70965926678,226118.61048781037,127534.3675040865,122134.32822758205,285227.7849547375,163830.22505550747,240825.81320415158,159614.53975092535,179306.21723389917,157540.51600072067,174716.94616637993,257335.76899324564,229553.149603129,242406.88337376327,299411.14519219083,111545.42467416788,169044.1836114288,235661.69130019238
2016-05-01,201574.01370796686,138487.66023400956,277179.81357606227,215829.9450075135,130414.87099201069,439236.32594114006,312486.5327205309,238601.34616160658,245391.9551375535,505497.4904601059,194741.33396555285,159823.02957537773,533227.3029686391,197514.0116147267,170854.96080422073,127951.34809773363,141214.90115953496,130834.90463179098,120139.57664431877,174985.66062426302,193952.33367669347,280097.654374623,356012.1681364909,135170.40091255648,207903.9092178415,129247.25175920587,139864.06631696134,230406.56474350023,148164.12297209204,223389.73137842002,233936.7772338202,305725.30179730506,172285.1798721787,287542.886120419,167400.95247528283,225597.97101033005,127734.7720410642,122701.51143054523,288094.51843114215,164028.35279916273,241959.75958063733,160003.95124525405,179688.24627076532,158074.04263685044,175544.69393389442,259088.09411946987,229815.39040240375,242436.52221231302,301684.970966074,111318.6986419264,169687.40930157134,235640.8154845756
2016-06-01,202522.4281883064,138829.06894207958,277810.69995587197,216687.92537378016,130754.82747122803,441867.50371622347,315109.78623170307,238904.4460067288,246670.58627176486,506284.31598515046,196137.18593809172,160579.0507606367,534817.4046045123,199058.21611111544,171545.78323746263,128639.7041972769,141310.74762844655,131099.84592034933,120712.85770698264,175267.9576357461,195152.92245850156,280786.7117130378,357829.8009081645,136096.47559419146,208797.16082172675,129650.2461362427,140443.6905881934,230824.17291939422,148669.3006609942,224853.05486041665,235194.75280319224,306577.67844458803,173031.61498567497,288891.2720967653,168022.5307997778,225484.4370754822,128131.06659281386,123194.7177230956,290967.44644247537,164533.5170570174,243378.514465407,160582.56035803014,180231.6605970479,158755.79857334142,176531.3693643509,261099.9780645233,230814.87914005492,242727.90419223346,303998.3706182404,111220.37519967205,170404.5458972289,235720.6657147796
2016-07-01,203244.20151173035,138894.7475733723,277959.4359545993,217598.13484706896,130921.0768416972,442829.82467833185,317286.21868822636,239021.42281896193,247576.2648413895,507027.46884217375,197362.4629594124,160995.92254815868,537295.6092927762,200333.9550259234,171857.67205627673,129167.66730482153,141329.02201940003,131210.18017840068,121114.24105435859,175097.2476775161,196087.77334174965,281411.38913270814,359163.81297732313,136629.12831313326,209352.3580306146,129991.63613021346,140909.4672492054,231170.4592162189,149084.3163558497,225852.3040312299,236107.15637609005,307209.6941514907,173385.01238431572,289999.7689647115,168533.7910593816,225125.60262716902,128386.0657021127,123497.41003158904,293469.38291195437,164928.19092258977,244682.27111104727,161044.21843862708,180719.8162762823,159419.17794086816,177353.86584970434,262881.1502314915,231620.91732656435,243011.02813100684,305982.09565200255,111022.71790346906,170704.25402133688,235588.30972073707
2016-08-01,203922.80001390332,139069.30942659618,277742.0814588415,218460.92121324386,131254.2840136415,442526.8978404749,319039.19140897045,239030.25913805552,248502.59948415123,507972.9054978313,198632.00120535298,161347.511021242,540152.2432912515,201429.62463647235,172058.94458197957,129656.90030625138,141493.32778738716,131308.2706271772,121519.60324694977,175037.49090036424,196854.54818883134,281670.5491983588,360086.28701339074,137106.21036958497,209954.41033854647,130230.57912203814,141258.1580991082,231354.57162572572,149488.3852240203,226385.41875665434,236618.9503262227,307612.2060820239,173530.16864556065,290793.06817574374,169212.99386816286,224202.0289181132,128662.90546647855,123735.84623205841,295640.1394500763,165324.28095526993,245726.40469521264,161612.02266815733,181141.76971725968,160271.07183547172,178153.60966077237,264390.83286876505,232152.1321535758,243363.90403014017,307778.1031193531,110857.23359405197,171077.8684223484,235170.87835950186
2016-09-01,204667.09790317723,139370.4414356244,277978.2013242648,219605.61083520277,131652.8601656015,441072.6757044224,320658.03245201916,239030.74252274877,249129.28736102852,508866.6575225382,200058.09995899492,161849.35539074347,543262.4236203652,202600.46086588516,172230.2666628491,130207.80632867281,141831.0863926395,131475.28453026013,121963.73497755868,174876.53097403081,197618.60009374525,282002.70712362864,361343.30209451495,137593.94011735532,210741.90415524063,130437.1410206812,141644.16291915733,231509.92524981708,149982.68415995684,226893.23426924922,237070.55793034247,307769.6441112091,173555.30964683872,291403.545696696,170053.31433869517,223161.1063483598,128997.39342019224,123967.08270591074,297607.26941797876,165823.98571904318,246925.4163358746,162335.42838389814,181692.45356417648,161342.81938778423,179068.0230202321,265763.290238312,232478.9709884629,243852.29374265813,309615.3674208336,110932.7887225154,171666.07955462814,234551.04223597457
2016-10-01,205604.96290712454,139880.11479933566,278337.5007089965,220741.28165769167,132244.82018850677,440742.0950873533,322562.7326136241,239427.55297755217,250067.3104849784,510652.5808113481,201644.53724151582,162608.62077130555,546212.021132383,203928.47859195873,172761.61450941686,130895.44247853983,142443.60758621572,131847.36855889892,122647.30439463821,175099.95008584228,198606.69045357607,282670.190293836,363194.6991282052,138301.9120095326,211781.90951351784,130524.55737746814,142242.30413033316,231767.59813590368,150617.27589891313,227553.2201642332,237824.07212192364,308036.62333619496,173949.6410765195,292253.5792601032,171110.31849423892,222360.71171290323,129533.958234895,124369.90105970962,299819.389289629,166459.88955397022,248098.73373302934,163262.6651455086,182309.58027708382,162668.8594761973,180076.38822693843,267199.4954176704,232922.60514982117,244661.58764570695,311821.7842338079,111056.13970762677,172660.01121652537,234284.0119948413
2016-11-01,206643.34989826824,140381.91736771763,278966.56859958166,221906.62629626668,132716.48943243,441791.22732680925,325052.59000252053,239949.43159798582,250895.297972825,513772.8328480173,203096.70566588783,163533.00986416175,548922.7237304681,205433.4114917426,173429.48247978653,131599.724933724,143050.81671572148,132448.0109606528,123345.03070648621,175029.594844493,199849.90814671133,283917.01889944944,365709.2106277496,139121.01013017056,213045.71795265414,130587.76608577522,143049.76023331177,232540.1248710302,151381.61098167472,228764.32039304604,239005.27137970342,308449.49832637835,174447.3770478275,293566.8424484402,172146.20678708228,222000.32836812115,130114.2999861731,124642.14417398126,302323.2963436662,167041.84961235712,249665.60358121883,164178.0432329485,182969.83857902093,164145.99274979837,181210.895746803,268745.46799377305,233708.05257922746,245675.56463003505,314465.99957623327,111174.5991442477,173761.02131413014,234355.84659003015
2016-12-01,207739.91707945568,140888.76080644564,279367.53670494363,222973.2383058616,133100.407681861,444323.61980667175,327987.1281303426,240802.1975137964,252039.5823230655,517721.51476509264,204301.03727787538,164520.24528880257,551643.2262567616,206998.34757544016,174374.23739829814,132295.29744677595,143510.6059828961,133090.99186623932,123936.04052851348,175003.6750183806,201189.49797501593,285337.2065634061,368231.5185841506,140059.75748473834,214438.9832498924,130610.59634093894,143913.0106827498,233687.52623475195,152084.84894737575,230156.78703308487,240567.23590633099,309421.96391796396,174929.96496256068,295380.41569511365,173127.530444645,221837.3234846649,130733.23582615245,124729.2227692487,305170.9028087394,167698.5437280583,251277.489710927,164937.3798035951,183602.9740094172,165611.60473160908,182301.0508748351,270403.0510432607,234869.79360456057,246756.41273123855,317583.6839059657,111190.83568747419,174871.71415147945,234771.4019056952
