Date,Year,Month,United States,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2013-12,2013,12,176863.33304472687,130461.56623930576,262972.67822229955,185220.1743818284,119500.6007969014,366403.6066419151,244602.5272524168,235416.13856883592,222646.0003467856,436664.7334448823,156412.14657780467,136065.05758919747,464569.9515115346,170420.0176600079,152001.7856327945,116830.33761264058,127954.53241669251,118922.24032112709,108007.5657090184,157322.25768284217,182117.85919269617,262555.55875123834,315931.3070790051,114497.3988819901,182124.52026733337,111373.34724993596,126196.77794065177,201602.3702537164,133178.20229121018,181143.49249738792,213685.71291091168,284220.5602587724,163800.85101905925,263364.54361307976,152509.30777894924,198860.89854295735,115304.5646563716,112916.62893821644,228634.43842075035,156704.48945175813,220830.18017662223,144039.69382873015,164526.24389608292,138628.20767970502,145384.10689864785,221564.7331988168,223862.29618369704,229070.8084818165,247090.7448725314,103053.13508687704,154865.83503901277,215246.66799688924
2014-01,2014,01,177671.4847072648,130801.89250093116,262154.4561558518,186398.97351160724,119497.39002780434,369607.2530213847,245856.2936823063,235779.5817439245,223596.54541615932,439087.251185203,157951.29978362354,137132.71160063116,466926.1127420655,170923.52081010674,152842.5545407183,116887.41009138575,128206.64259530796,118937.67515491748,108096.20750112382,156930.726970882,182116.96616294625,263892.76380129735,317709.10535297665,115213.9648795016,183143.73901848783,111601.1184008686,126112.19242640618,202531.1684084228,133331.0631536698,182594.66219241323,214118.82578086483,285144.2738457823,164120.17524633452,263755.02266871737,152745.79258772804,199464.11392906852,115273.30217399931,113187.53674774128,230277.3809072394,156845.3204967431,221236.5103232394,144373.76969509808,164626.2508948133,139036.840324468,146372.47515459429,222325.91230323425,223504.0124511406,229419.5250788133,248800.32708861944,102535.44250894854,155111.91283559415,215193.6942080676
2014-02,2014,02,178533.82700042764,131307.48720849687,261339.43666704692,187655.57747148225,119771.98480510422,372255.8783998524,247136.9669927132,236031.47673451636,223976.93560011,441987.06409486034,159610.01626208774,138326.6543066696,469556.4884733322,171587.1254906034,153751.55320436633,117110.67129029818,128223.99717128236,118799.64405616865,108261.3847366696,156686.780866084,182183.8125540566,265244.2082530008,319298.8280476684,116176.62631070871,184278.1141238948,112006.35359756603,126110.28423405706,203408.89756257343,133544.7452017876,184052.3978633344,214650.1169343184,286798.3784417688,164697.9933069204,264289.96857918304,153234.29512541133,199929.0614150872,115383.58235750398,113326.47433522229,231878.64714889423,156943.97228874863,221616.84930730707,144962.09906622293,164544.83658156026,139628.39684724083,147488.13970428554,222952.3985118316,223707.20336415304,229695.41757961,250465.31835365223,102118.19290319216,155713.92737698843,215240.15466775428
2014-03,2014,03,179404.23530576992,131694.10758168375,260832.1782113365,188924.03910692912,120012.88131935633,374664.6530230897,248355.5506187404,236409.8846215553,224415.4520460778,444544.2731218738,161165.60082516304,139434.85913417058,472452.77777338965,172364.9192860697,154542.59288962642,117352.88034795772,128471.37691981532,118745.16212698388,108315.77484353913,156545.3640350824,182327.63435876823,266570.23540070886,320709.65287098853,117049.5042610253,185430.2575641668,112315.58919836865,126204.93805342284,204264.89663461436,133753.36873485136,185589.4703382989,215236.30339251863,288958.46149099787,165258.14222291167,265272.2292408529,153759.2389107654,200243.70213801484,115529.85198173745,113340.8781602914,233454.46113524912,157042.20541804007,222371.88855278376,145497.4434464105,164606.31261750945,140130.2061400869,148613.65079109353,223792.94107870167,224109.4686934985,230173.96761468783,251981.50946297764,101395.73063506608,156403.49264615332,215340.56647237847
2014-04,2014,04,180277.9499820989,132083.50649742506,261223.0769396553,189874.77756100908,120206.99431332648,377602.2941973701,249754.3425493143,236928.82117905948,224301.8532396788,447759.2681916649,162550.8814711415,140570.31951270532,475479.4565192484,173188.96928052706,155350.57588907285,117787.08392191464,128977.6532186001,118811.614304365,108565.47969151118,156610.57146677098,182588.72761948823,268011.1776853117,322191.3643910419,118039.21605170642,186480.440949323,112620.25939780512,126455.6020392298,205033.9352393418,134149.6146989248,187443.2920956149,215790.93127000312,291073.66395099787,165632.1294497235,266415.5721098473,154307.11098206558,200616.68834354272,115928.19772815036,113465.68711398012,235003.60770307807,157288.13211094818,223607.5920772054,146052.9739965336,164676.46396652109,140757.74341109968,149592.00915987627,224517.6091294964,224385.6601165064,230737.69110743183,253322.6248823814,100805.13813120456,157172.23915006896,215537.63515002345
2014-05,2014,05,181275.83795356535,132439.27604274612,262104.98753207436,190647.0850701823,120496.94021863038,380737.0625433792,251261.62664436977,237675.5950768276,224686.93406184053,450593.0019056471,163917.2372771384,141733.97411634072,478800.3817132958,174196.961756659,156184.62674970925,118392.0138022876,129696.4235489536,119212.10215543844,109029.91988247824,156830.48720269665,183266.3391997137,269259.1450560276,323889.1420988397,119020.01533654076,187437.8075081942,113065.98845775212,127003.21258500085,206066.8900667545,134700.99601182053,189308.71579578755,216660.2871243446,293079.7817756909,166189.65694459665,267774.78810593195,154881.97747267797,201213.30022156483,116621.96683364098,113778.16652120207,236752.49749526245,157737.48111396306,224934.40510596268,146607.5671905337,165017.6343530755,141486.12652183385,150583.0628173943,225428.8978070647,225136.326291636,231612.39008403177,254773.2994823124,100186.81189738242,157952.0529455406,216184.2054055382
2014-06,2014,06,182160.47235809368,132699.833463972,262556.7661815707,191197.0115026728,120905.34879414666,383318.59635705926,252794.76597369692,238104.26106834927,224965.69659304104,453361.7590156836,165049.53737106224,142708.25804878274,481549.1005298958,174969.18762378892,157075.8086966081,119046.47898079072,130467.16498105286,119739.05640142172,109716.23001261611,157393.26496987254,184054.00361281508,269978.73388080153,325192.7233715224,120135.868663024,188032.2969359966,113696.59729273536,127705.09910142185,206883.12206094083,135273.30537909138,191446.64578198144,217425.0942177139,294270.4092509356,166491.34523490386,268712.33413949684,155368.20212596128,202102.7345516159,117365.91161655776,114303.24094380088,238153.6886319447,158212.45943450552,225763.48983193573,147157.2275317541,165502.6601090794,142257.2269001699,151589.2597546001,226030.0741550824,225813.20306634743,232211.67739009016,255832.2791807654,100113.89765339217,158582.69198939213,216706.15049488703
2014-07,2014,07,183029.3595637127,133007.35441900455,263057.42730466626,191680.64164993423,121330.95654770144,385016.0003714696,254411.79730878733,238286.32656146828,225751.4765826632,456229.4981004871,166216.0814017613,143551.42073773677,484174.2719925957,175850.9597398513,158063.12444079272,119739.09205229233,131182.6956555564,120344.40398097604,110372.80894053924,158260.0266637784,184889.246338029,270216.52744391543,326116.72215850785,121184.67563460836,188498.9347521862,114556.9510918132,128467.47662131516,208110.12739155255,135869.257855462,193338.2510083356,218136.3012146652,294943.84598913445,166772.2879547753,269483.94568301854,155776.76246137603,203477.3520054188,118039.58350994966,114895.35929024772,239472.6146039092,158706.58846514617,226082.5353505834,147709.68559726747,166219.86648928068,142952.41608655313,152735.1224650308,226642.05227773983,226780.8515938912,232661.6375105057,256711.33578312304,100705.59127367604,159093.78121771425,217431.7866785533
2014-08,2014,08,183694.6318833857,133278.4869879533,263526.6014768869,192121.6873900109,121723.31571822891,386504.2009387138,256040.3119317901,238062.52839628572,226419.94775166284,458811.4675390634,167208.75547339968,144216.222323105,486503.8113247657,176533.76942202574,158878.31999642504,120308.89475197684,131631.10741453271,120880.46152907236,110801.2871615215,158949.9156018929,185263.46161976852,270368.4491758913,326492.98245848186,122012.89428965776,188830.5904063641,115510.4080105964,129082.72211649569,209194.2159137877,136399.35630819172,194653.6605253033,218566.26047597328,295162.8425584662,166671.76142544256,269942.7533312158,155990.90555235962,205067.028445731,118434.76813741212,115436.96750585322,240655.72450117965,158949.6154889733,226103.81588957203,148027.42222545733,167007.7616048657,143378.26074257665,153765.54600426398,227207.5236271044,227359.9038989344,232944.99748433928,257313.0600343734,101707.94993755128,159377.98968355535,218042.0542053928
2014-09,2014,09,184318.0990358689,133415.78543049286,265218.4792740156,192614.23182170792,122062.3230407437,388961.1591262314,258021.76174277847,237706.3094508831,227451.4649104532,461333.3438523488,168240.55404068055,144816.14176168168,489778.2196976531,177223.01874447885,159474.99058567654,120745.08156532866,131687.27172898478,121289.0800261249,110940.24421892724,159477.2665841086,185432.73181205124,270909.89209405513,327088.5554268811,122591.6524433896,189180.44886911477,116368.56732502884,129463.15755682318,210330.74556580005,136739.32074766385,195654.3974876101,218898.52840261295,295473.8945755084,166593.44069343366,270558.4127695344,156152.44796606156,206638.759323224,118637.60617986474,115884.10689985236,242028.32725968809,158972.58896813067,226364.8619904128,148244.2209735006,167694.20783865862,143671.2441618842,154674.0494456452,227852.45563960707,227969.63501587964,233312.0232269136,258138.35174568405,102675.5676542166,159400.6331482927,218865.05673643204
2014-10,2014,10,184729.22259865268,133180.39043531197,266412.79041050724,192898.83067222804,122146.70771568506,392077.8866127942,260165.90612339103,237071.5535233348,228198.65216267869,463472.1139237885,169106.46182963907,145272.53877503064,492802.41467519366,177623.08404095072,159831.88372636624,120860.6878258859,131202.15050052304,121604.47680848476,110805.6803754914,159780.13289130863,185144.1257644375,271503.80332957424,327389.2652754987,122750.10507490316,189408.2596300649,116958.60963174672,129543.14690174982,210885.13806153424,136878.66105516552,196302.54697304245,219114.91206378504,295662.0864113504,166402.8180557756,271035.8725082072,156149.47007616033,208035.1802177305,118543.8611705862,116173.7087255153,243309.2617343324,158639.7285448386,226584.64987594684,148236.7637742219,167962.7056414376,143795.2517035141,155318.17491090417,228314.5254515782,228070.76047266988,233545.34699314705,258980.69050706,103282.13880600643,159150.3550970643,219387.8635205821
2014-11,2014,11,185265.95151942663,132907.2572970344,267710.26488606544,193334.6534587909,122200.71956226784,395570.7508299001,262573.1206890705,236827.9783231231,229106.6990964009,465805.1167418421,170188.57255200009,145813.57763941694,495800.1495046909,177856.63657320885,160169.71996494484,120934.31605800544,130879.29894009192,121904.21150238422,110669.9402030561,160423.28012247747,184870.2620086536,272211.0951891121,328164.18336340686,122958.76599357431,189734.6024809298,117496.9786725859,129635.73265730268,211600.15938369744,137023.28293110526,197426.90708620672,219475.36993202995,295758.7668070805,166485.5251392983,271691.6845813847,156292.19588440668,209504.0735636601,118506.94449245864,116586.09608210572,244717.87270842583,158431.41084647595,227080.43570751487,148391.88016472026,168061.28200826247,144142.90605278537,156132.22283205503,228825.14119856103,227959.6477520709,233779.8235208532,260208.53447795703,104005.81689149833,158986.194316729,219831.0046768908
2014-12,2014,12,185922.37630361287,132738.0021293071,268502.7035253077,193771.41993072943,122303.09343091138,398795.8140958175,265180.3471177616,236741.80760185092,229721.48265620004,468391.5545546024,171471.7244360595,146393.5543113028,498016.483041956,178105.1155543984,160535.87580274683,121095.79777446488,131013.36223223733,122428.12698753257,110724.08328968624,161321.16090551566,184641.8097536744,272538.03859145055,329288.09353264235,123250.61024179084,190177.36557871665,118162.1552132374,129915.91723305614,212404.6568398245,137358.11552104936,198291.10685130325,220019.50512264456,295728.6805955714,166751.17891762592,272251.3540841046,156581.843434682,211137.51110271976,118644.22152515277,117217.53637362875,246440.1566664425,158412.59658855293,227475.92251516096,148631.6916641946,168263.89981333326,144583.02938022927,157084.629683411,229524.2444793127,227718.08274605684,234036.17767177185,261856.9907778917,104724.42474029397,159092.47801355133,220535.6480689448
2015-01,2015,01,186730.5848456582,132636.0500823666,269387.1797891163,194414.37136912832,122471.01709451235,401663.1415853156,268137.5280737152,236897.2545977389,230718.8554716101,470045.7053075903,172872.65761567457,146968.61788164373,500554.05939206894,178609.1824743614,160765.79471266156,121341.56382480306,131586.6796466398,122939.0222452106,110839.11618522578,162286.28347090815,184570.645072563,272615.39382456616,331090.71256689104,123771.58450740905,190946.53718229185,118920.89786357436,130269.281340645,213433.77592760045,137778.10745515776,199340.26623780292,220635.8951938715,295674.5876739416,166984.9293038217,272670.5835080233,157078.67359779045,212639.09365683605,118986.65606881124,117813.91909621084,248403.0938017068,158492.5855994271,227842.40018746312,149008.4759181718,168856.79250111745,145119.90927642424,158276.47032929785,230689.7162647906,227748.32360431703,234397.8549150473,263993.6782704188,105523.44749331754,159510.34715487072,221635.38301729143
2015-02,2015,02,187535.0506479731,132526.1551142823,269977.5016382034,195102.5053661253,122618.5754028575,404086.5821883339,271437.4041707129,236865.8133642224,231859.05211779743,471300.3125395674,174100.46072025647,147529.99128658572,503226.17843389086,179453.64820145784,160786.0308546383,121598.41135134191,132331.16256929003,123435.43196590226,110977.3705398123,163235.29962708298,184759.08286533845,272718.33044864243,333060.5091486531,124343.23873977624,191910.28213186265,119573.32658229613,130511.52841920232,214350.63467063103,138291.8555474514,200253.08038453615,221431.61632597225,295771.5825266528,167187.50270042472,272917.72465975146,157632.62359691178,214060.23230324697,119357.03756306488,118168.1548988886,250615.23749833283,158544.88363195164,228404.330398167,149447.78853280828,169727.88832973564,145686.59011758256,159511.62610914206,232010.66556912696,228239.3330104321,234755.31620394564,266348.9195900015,106008.8666308659,160028.61273632068,223149.45287207415
2015-03,2015,03,188352.39171263584,132626.31149730436,270176.6205435418,196053.08752932295,122880.21533504908,406070.1353826357,274645.42622757127,237169.62384440485,233061.5642704169,471849.8891602314,175184.54703241956,148160.18952465197,505577.0599394261,180577.50485517335,161020.1250972698,121877.1726598976,133073.36622805035,123827.5748509572,111194.84537367658,163985.11332909297,185043.54397840667,273210.47413619724,334845.5000852728,125133.02717937814,193026.2284950108,120298.0711209986,130816.8021691912,215341.6770079921,138822.70846911124,201443.23819846168,222239.48542254817,296206.93447650963,167573.12945098628,273168.6707960567,158170.37307120036,215473.28665387255,119786.06096404842,118437.86036174058,252620.741926434,158737.26286848137,229159.59634139703,150027.4596185147,170542.59835088393,146328.35843357,160719.15923027546,233494.7026669172,228864.93417264897,235114.53916373037,268555.14875120413,106470.01265120375,160628.7566650927,224680.35631719523
2015-04,2015,04,189246.08832374855,133121.19594676013,270750.086179645,197198.6436678345,123301.89649439836,407989.9860058744,277651.76034346694,237595.8008511997,233998.2871906456,473127.04266741086,176273.3393464348,148949.04259712435,507130.7219052624,181782.2298475885,161414.6351781041,122300.51234706955,133910.32555997782,124356.7389683159,111716.48799435508,164833.9039090958,185727.768468247,274059.9594888116,336312.30272707326,126096.70512057743,194201.8537081995,121132.66345955082,131316.6461569469,216701.7897715961,139553.2338936725,202867.3651494851,223334.91871115132,296687.6583802568,168217.26350142065,273624.10422633943,158740.0862174953,217195.03284485973,120326.51579529408,118807.16114776793,254560.35791516025,159159.69699376365,230061.98694788455,150717.26975786284,171385.95439814345,147100.16659775123,161849.16890787063,235014.9532385869,229662.06794418945,235497.2180468899,270613.13783525367,106933.11497791704,161321.89920299585,226108.5144934524
2015-05,2015,05,190231.98080802496,133749.9852493112,271632.0255522815,198569.55227461815,123698.91054826116,410160.7676141663,280409.832781807,238112.0907805249,234564.1638595028,474382.3227958814,177506.60352844177,149819.2993911818,508921.1056442117,183149.67134697968,162164.70580537608,122822.1482321722,134631.26728897792,124889.88051461436,112344.11527484556,165756.04825978045,186571.2262942622,274884.480207054,337643.57269306894,127196.47625717951,195341.7302746729,122167.20825929812,132013.19249221592,218207.57820500605,140318.13639316015,204567.0341517373,224428.193667276,297450.1021395657,168823.83409507768,274441.94193662464,159369.1421987769,219034.0892415768,121009.73273587384,119243.29717889243,256379.1933809885,159756.21861511326,230725.42562849508,151528.19399784858,172186.19043237748,147979.51499362013,162930.3163821087,236624.4134786009,230537.2652017983,235991.9038423729,272630.9306017685,107469.26175873975,162101.5220371077,227311.2957970862
2015-06,2015,06,191178.80355063465,134276.65942139504,272571.22408402496,199934.9760997349,124105.34100685192,412385.3681225001,283070.4605872187,238318.86763501525,235243.24012399,476613.41387724906,178771.11488792894,150692.71698231064,510885.46055551496,184420.4081837761,162779.9989624533,123406.20172253858,135201.29005395915,125370.56225762251,112934.73944300853,166492.40852613517,187584.17028075337,275453.11908709566,338754.30677156075,128174.00453502696,196288.0590123131,123070.9245837009,132656.70406294326,219741.93915030532,141077.7234558784,206677.990747025,225510.16385633015,297982.639116787,169088.09643356307,275338.32189186336,159999.8219825627,220641.04193748772,121667.25559389032,119491.1819392171,258303.45399650536,160288.36483078,231283.7448693181,152322.84775171973,173071.86350946137,148891.40784268724,164007.24021584346,238356.6430060876,231379.660596665,236458.5922155552,274547.7060782828,107954.41474590906,162770.61843922545,228429.20500195213
2015-07,2015,07,192157.14859855955,134634.03117991195,273626.757628336,201374.32605612863,124591.0080082019,414138.3455299472,285870.14016887924,238642.628200843,236188.55057995676,479692.04635239206,180212.89206661636,151653.98780377934,513533.0099816504,185659.83447261967,163438.01771675088,123932.00671543076,135602.5153162865,125854.86535529952,113440.1842852242,167031.1382657171,188684.45142018943,276064.7374000039,340061.5869228232,128998.67438951864,197112.73953598124,124020.29461779128,133367.02916686513,221147.2170519569,141746.34308123184,208863.82974887,226606.46235941572,298744.05477339536,169308.0858901052,276454.2030155938,160668.6668876078,221809.25169718964,122349.9213402038,119734.7938675899,260494.1012921946,160921.9208954949,232159.9892066246,153142.17518274792,173775.15278159382,149857.01526642966,165126.95283691128,240305.73454260096,232143.27070019828,237064.0133999651,276576.3631688515,108368.28872178856,163278.45594820502,229883.15164905845
2015-08,2015,08,193183.2885718989,134965.6394733173,274815.19279769884,202851.98570844025,125273.76411657529,415313.16198566207,288832.07890574826,238972.6499765934,237428.4237407361,483243.76885479945,181739.25698828397,152651.3603494605,516638.46664522914,186847.4031858875,164025.40753393678,124503.23249341284,136180.50977867976,126504.16866756049,114017.62567355184,167304.69054691275,189697.07817156124,276651.97864515154,341781.76185037923,129763.5974944237,197931.12130773684,125002.6396105002,134147.99396487852,222573.3144274743,142548.68939756788,210713.6650621467,227887.3373684097,299712.70815803466,169570.45526974878,277792.7330678319,161363.5779048997,222787.52303206,123068.65364575456,119989.4437984038,263014.7031280479,161649.80677493906,233279.974269476,153945.89550412158,174604.80963376246,150761.46971941402,166295.10412108575,242573.6594674053,232689.54378130173,237806.56042026117,278639.46700947545,108770.87411440448,163737.37390600724,231501.1102738498
2015-09,2015,09,194317.9610348473,135257.7882588023,276654.38696005783,204510.7405192296,125989.8607842434,416318.02863720007,291951.1011704795,239406.71474787185,238612.9150601296,487254.6518192882,183399.65637438156,153707.94889318806,520783.1345974203,188109.89264033292,164707.21587724084,124963.47389847634,136772.84312812833,127226.23415084272,114561.88402101213,167798.9311581422,190785.1069152101,277418.8832490351,344000.2471385777,130524.78046891936,198877.2065326893,126090.54054731654,134960.04526964136,224038.45449325876,143337.33364712758,212331.8850926396,229246.92525831092,301122.65888992726,170051.35802988417,279562.9696278634,162115.78664909463,223533.8154523554,123745.16347513876,120471.84446248716,265774.02810643386,162362.4617390984,234638.9020034551,154744.87917247103,175513.20614939413,151702.94203154775,167486.22208700248,244884.54558681237,233233.01628515768,238659.10735699665,281008.1437147384,109346.5223295783,164171.483774527,233165.58099007825
2015-10,2015,10,195510.4725933955,135665.62794377655,278087.42389424617,206212.0587492699,126834.63541436852,417556.70261278976,294884.71964624873,239828.692182699,239506.5847111124,491225.0338047842,185134.6939962429,154720.1809650145,524953.1038203436,189318.0794376136,165655.8595489289,125409.52557289971,137472.2524988158,128038.3744654692,115108.46944034584,168594.3199441326,191948.52657726305,278265.0303828017,346285.5818697835,131310.45035992574,199926.3700119933,126929.98438614974,135745.71954590437,225514.5213804806,144208.61556107763,213769.96063969345,230635.8980631308,302793.39754194603,170541.94369701427,281477.51328688057,162928.54379774883,224421.14763125323,124377.01337866687,120794.95338469167,268920.98552061425,162900.3243090684,236008.1264318773,155652.09383488866,176531.8745066399,152704.30707469527,168686.39610446952,247108.3013715256,233743.44932968493,239574.98185082356,283596.54162282456,110163.994683971,164815.37656241155,234415.75466979985
2015-11,2015,11,196581.604630283,136045.1345973139,279180.77607734216,207938.0481561468,127475.27394018724,418590.5135670768,297717.08981226594,240240.1985666672,240025.5774414882,495103.192496075,186807.6592669573,155624.12197560925,528015.2489762808,190240.36095198768,166559.09175735572,125645.79473495689,138107.2143450536,128650.40784934723,115463.53409440076,169397.50188566014,192965.3257664044,279258.0740170804,348343.1351575781,131960.01498683085,201000.06589821563,127211.7935132502,136336.3065686289,226905.05018894415,144861.2888060206,215485.21249302445,231760.15374824163,304260.1029123036,170736.79547070095,283042.034451574,163632.74381531894,225094.3285379516,124759.61659556517,120793.95386961687,272045.2068182077,163172.27402908445,237533.82355677683,156512.6528759801,177220.4905639597,153644.79963149867,169743.3170602096,249093.494528503,233785.52092025883,240363.51382187812,286485.86918899027,110804.24940344998,165481.09705508724,235270.53996370177
2015-12,2015,12,197647.4599174418,136590.0903416438,279639.6653200535,209559.3897433983,128113.29029196546,419533.4666644412,300480.1322756351,240426.9509275031,240577.01466247812,498070.0369000491,188360.90500076112,156533.790235099,529428.1202265226,191172.53195110967,167435.5271976567,126051.27953085408,138997.38604466314,129341.1012364601,115949.8001414318,170494.53122824975,193774.1376273909,280379.79469249205,350493.5163741316,132659.6530044158,202274.0562593606,127295.30553675097,137034.28815652712,228232.04157879844,145674.30507661647,216998.62911415377,232768.696145465,305521.0606405612,170910.05999962418,284309.9818111462,164437.639386704,226240.3914275905,125238.36566607696,120442.40044175582,275481.74354379106,163533.8310008054,239083.95277314857,157439.03201837922,178007.1640283127,154636.9765040716,170839.47760233108,251132.2787327585,233780.7535577852,241161.3004171608,289700.91463580675,111085.65791155554,166434.08386901938,235665.6438128562
2016-01,2016,01,198796.1260724466,137201.19577740424,279858.26328621275,211550.150458614,128806.33074637408,422657.4408901303,303322.5719272623,240698.10162458176,241598.58843089305,499932.9400780881,189792.6294954646,157540.36842179674,531096.1377159228,192546.7127816716,168277.68578375343,126531.27457477649,140004.64881698994,129935.2236676936,116496.48382165196,171337.5141568616,194296.54691298827,281559.46882027894,352778.7117839964,133555.5659059043,203773.1318366366,127530.4967432158,137832.70435524706,229504.98127468544,146518.57351382895,218487.5985920685,233581.5323876725,306439.4351677287,171073.53144666422,285207.164105362,165352.5461073495,226951.8582632354,125882.87752666658,120378.03789310234,278792.7661417565,164025.5957735339,240650.71911032964,158390.43013688255,178795.81006411614,155664.59257063817,172013.29389659342,253324.58597198955,233665.8063277123,242041.02727956185,293223.6192317759,111309.73347951974,167430.2954676775,236031.63826431893
2016-02,2016,02,199939.42633871784,137883.93279796836,279895.4221628483,213424.0735462736,129479.87866818318,427912.8469022372,306059.2939696896,240703.64851217964,242729.88701339,501569.9716936886,191149.7652899853,158529.94596493957,533293.2010315426,194135.4200486589,169185.81626444342,127181.65502876916,141005.2685857313,130516.58535888523,117092.05114334944,172049.13296532378,194884.05675309495,282379.9735313253,354850.7540985316,134503.4512098788,205291.90928803652,128025.57625808092,138650.30463622254,230661.40098452044,147441.20451957837,219846.1666326862,234078.86132569297,307046.0800110222,171390.14656188685,285908.0659475284,166281.52678987398,227417.36918443616,126691.76150218453,120803.64035176377,281885.77272576845,164529.4186522034,241882.9134864672,159251.3021947548,179670.71897666334,156669.33968252406,173237.75073379997,255350.90198117727,233536.68666475697,242774.88123314493,296549.2743895966,111551.6180851449,168342.7205576473,236520.71570911087
2016-03,2016,03,200790.12596223628,138233.4448052808,279504.03911670524,214887.31069430025,129837.88455676285,433882.7061394968,308739.86055158894,240806.88337315587,243523.0616130248,502679.93628467433,192397.28011392523,159232.53886657665,536111.9601566946,195656.7163748348,169812.3856871268,127582.07073896118,141459.6146967141,130749.61067635292,117365.56343102585,172072.2228665709,195158.1567889608,282512.06094475434,356357.8187948396,135161.38590430023,206573.7316744131,128231.55122517228,139089.16743179914,231363.72933911547,148061.9186132495,221041.4790080208,234266.46576666535,307224.5636507548,171648.87910622198,286225.2993776122,166850.39233955264,226898.77886389516,127191.055032238,121499.80620293344,284510.65195492504,164570.99114694176,242760.60175340535,159777.2350427383,180124.54338402548,157357.45189694385,174140.67890943206,256949.1947325451,232873.77585485228,243103.26939172528,299278.65859750664,111595.03081562465,168924.83635746484,236882.8567435
2016-04,2016,04,201567.9314492869,138583.97833943742,279650.6650323191,215768.92950295864,130020.27701042627,438393.3643846701,311590.0353601672,240731.90660067677,244393.65942579377,503696.6621498966,193718.6940478419,159954.98596155233,538159.1637150068,197016.30282903477,170390.00217240743,128060.4578719894,141563.99713601838,130878.12639353704,117568.50191285282,172160.44518778168,195653.61060760383,282467.6601579408,357925.3609477766,135833.39419081944,207776.38161903367,128302.80979206464,139359.40466433312,231808.81204377537,148557.7608465956,222476.97253033996,234642.8213961413,307558.59568505053,172117.32577532172,286792.2353927993,167312.52538986667,226303.64627574207,127501.72315522036,122196.48951710876,287206.5536808094,164563.71968037935,243596.8898275432,160208.8978014533,180470.3189292133,157946.0940197529,174999.81151200738,258504.85889386095,232483.0304489143,243129.36800396044,301664.8049091046,111403.18182433232,169556.94074618127,236951.96600584165
2016-05,2016,05,202349.5324463741,138795.27136311587,280091.40335161507,216522.6213336757,130195.51309987948,441385.4760043139,314395.6857830729,241020.86238104128,245289.76512255997,504370.0055796827,195026.34740506,160656.42302341425,539914.6021433036,198513.28279225176,170954.20573441134,128583.36196248748,141427.83835569673,130988.82529623558,117845.05250844648,172218.78333264313,196391.39592803488,282656.06815165305,359667.8970594097,136559.70441452498,208717.7594494701,128410.54553741224,139719.69554653607,232117.66361553644,148952.76644112068,223794.73612633825,235566.26606886368,308139.5563272483,172812.8301042414,287662.037982628,167728.58089748712,225782.58075223336,127702.07639562798,122763.96139271464,290093.17513043503,164762.7344742414,244743.8840258312,160599.75935075188,180854.82819602537,158480.9941862079,175828.8993965712,260265.144925076,232748.61833489253,243159.0951799576,303955.7457090386,111176.74491337978,170202.11751535433,236930.97589274743
2016-06,2016,06,203301.59577602585,139137.43841397253,280728.916773666,217383.35526913783,130534.8977720925,444029.5279328941,317034.9662008484,241327.0357838076,246567.8637888886,505155.07613284345,196424.24227503437,161416.38646345367,541524.6455287798,200065.2997928412,171645.42944733417,129275.11818719756,141523.82935098754,131254.07827485315,118407.38457934874,172496.61665728595,197607.0828049346,283351.4193442299,361504.19428496825,137495.2974432951,209614.5077313517,128810.93105508828,140298.72151682634,232538.3731304896,149460.63307439792,225260.71260833752,236833.0040789656,308998.6640307109,173561.5512916829,289010.9827024099,168351.37574269308,225668.953911096,128098.26950979768,123257.41870673944,292986.0340895966,165270.16043482942,246178.963898538,161180.52303531583,181401.77050671505,159164.50525991185,176817.1722466986,262286.16896445275,233760.86395657292,243451.34561294783,306286.5582587839,111078.54685328854,170921.42938198638,237011.2633120919
2016-07,2016,07,204026.1459888261,139203.26293174995,280879.21514523565,218296.48593370977,130700.86751101968,444996.5574585579,319224.69568701833,241445.1987892415,247473.16520146024,505896.5714275129,197651.31254903076,161835.4320191574,544033.9298261978,201347.4929795117,171957.49943375323,129805.6891610055,141542.13129779763,131364.5423355926,118801.10197846669,172328.6059688429,198553.6899762187,283981.80257147044,362851.90472441097,138033.42485405374,210171.8782874304,129150.1109971769,140764.01739290787,232887.23109923064,149877.85780212004,226261.77341416207,237751.7630075824,309635.6706453808,173916.03102497105,290119.9389086756,168863.6366142391,225309.82582390573,128353.20334822054,123560.26507301908,295505.32775182306,165666.6013196369,247497.72229799884,161643.9001961246,181893.09541712573,159829.59245534588,177641.00034731723,264075.4330900313,234577.1899385132,243735.3133920089,308285.214738051,110881.14160988994,171222.04660261396,236878.18265384823
